id;name;color;description;category;brand;wholesale_price;image_url
181869;Flip-flops  ;pink;Women's flip-flops on a flat sole. Thanks to the charming floral appliqué, they will steal everyone's heart, and your summer styling will take on a unique character. You can simply fall in love with them : ) Outer material ? ecological suede.;Sandals & Flip-Flops for Women;Inello;9.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_984755.jpg
163604;Mocassin  ;black;Impressive moccasins for women. Trendy cut with square toes and golden buckle. They look phenomenal on the leg and are incredibly comfortable - they have a soft cushioned insole. This item is a must for every fashionable woman : ) Outer material ? ecological leather.;Moccasins, Loafers;Inello;12.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_930823.jpg
181885;High heels  ;green;Women's stilettos with an open heel. Heel height of 9,5 cm will beautifully slenderize your silhouette, as well as provide comfort on every step..... This is a must-have item in every woman's closet! They are made of soft organic leather, which emphasizes their unique style....;High heels;Inello;7.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_984819.jpg
173553;Bootie  ;black;Women's suede boots - baggers on a thick sole. Practical zipper closure on the side of the upper ensures fast and hassle-free putting on, and thanks to traditional lacing you can perfectly adjust the boots to the size of your foot. Workers are not only a practical solution for autumn cold, but also a fashion must have : ) They are made of eco-suede, and the interior is lined with soft fur.;Women`s Ankle Boots & Booties;Inello;18.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_959884.jpg
181933;Flip-flops  ;yellow;Women's flip-flops on a flat sole. This striking model is distinguished by the most fashionable square cut with sparkling stones - zircons. If you want to attract eyes in the summer, these shoes are made for you : ) Outer material ? ecological leather.;Sandals & Flip-Flops for Women;Inello;10.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_984993.jpg
158177;Jodhpur boot  ;beige;Women's motorcycle boots on a solid sole. They have a fashionable cut with a high upper and an elastic insert at the side, which refers to slippers. A practical zipper closure ensures quick and easy putting on. The inside of the shoes is lined with soft fur. Outer material - ecological suede + ecological leather.  Warming lining - soft fur  Outer material - ecological suede + ecological leather;Women`s Ankle Boots & Booties;Inello;32.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_915801.jpg
173569;Boots  ;brown;Women's lace-up boots on a high sole. What catches the eye is a charming lamb, which gives the shoes a unique character : ) Not only do they look great, they are also mega comfortable! The model is traditionally laced, so you can perfectly adjust to the size of the foot. They are made of organic suede, on a foam lining.;Women`s Ankle Boots & Booties;Inello;12.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_959946.jpg
181949;Ballet flats  ;pink;Women's suede ballerinas with an open heel. The sensual binding that emphasizes the ankle and the shapely cut with tapered noses attract the eye.... If you want to look unique then you must have them : )Outer material ? ecological suede.;Ballet Flats, Ballet Pumps for Women;Inello;7.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_985057.jpg
173585;High heels  ;black;Evening women's stilettos. If you like to shine then this model with a beautifully shimmering finish is made for you! The shapely cut with a delicate pointed nose makes your leg look beautiful in them, and the 9,5 cm high heel will slenderize your silhouette. Perfect for special occasions - proms, balls or weddings.... Outer material - fabric.;High heels;Inello;14.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_960009.jpg
181965;Ballet flats  ;pink;Tiered women's ballerinas with an open heel. The model has a graceful cut with tapered nose and sensual binding that beautifully wraps around the ankle.... You can fall in love with these shoes embellished with sparkling zircons! Outer material ? fabric.;Ballet Flats, Ballet Pumps for Women;Inello;6.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_985121.jpg
181981;Heel sandals  ;blue;Women's suede sandals - espadrilles. Braided with a linen string, the low 5 cm high platform will make you feel extremely stable. Great for summer dresses or casual jeans ? see for yourself what they will go best with : ) Outer material ? ecological suede + ecological leather.;Sandals & Flip-Flops for Women;Inello;12.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_985185.jpg
151374;High fronted ballerina  ;black;Women's openwork lords. Delicate yet airy, openwork pattern with a charming bow attracts the eye. They are extremely comfortable, they have internal insole with soft cushioning, so you won't want to take them off your feet... You will fall in love with them at first sight! External material ? ecological leather.;Ballet Flats, Ballet Pumps for Women;Inello;5.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_897196.jpg
177758;Heel sandals  ;black;Women's sandals on a low heel - 5,5 cm. Shiny, brocade finish looks phenomenal, and the adjustable clasp sensually emphasizes the ankle.... Subtle zircons additionally give the shoes a unique charm. We guarantee that you will feel like a real star in them! Outer material ? fabric.;Sandals & Flip-Flops for Women;Inello;14.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_972442.jpg
177774;Flip-flops  ;beige;Lightweight women's flip-flops with a cushioned heel. Let yourself be entertained with the trendiest colors of the season : ) They have a comfortable inner insole with a protruding cushion, which, when walking, provides comfort in every step. You simply must have them! Outer material - foam plastic.  Size chart  Size 36/37 - fits a foot length of 23 - 23.5 cm  Size 38/39 - fits a foot with a length of 24 - 24,5 cm  Size 40/41 - fits a foot length of 25,5 cm - 26 cm;Sandals & Flip-Flops for Women;Inello;6.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_972506.jpg
177838;Heel sandals  ;green;Women's sandals on a wide heel. Their classic cut in satin finish is the perfect combination.... The low heel of 5 cm will take care of your comfort while walking, and the adjustable clasp will beautifully emphasize the ankle.... They can not be missing in your closet! External material ? satin fabric.;Sandals & Flip-Flops for Women;Inello;10.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_972967.jpg
115063;Sneakers  ;yellow;Crazy women's sports shoes in sensational shades. Traditional lacing enriched with a decorative zipper, which can also be used to adjust the width. You can be sure that you will not manage to pass unnoticed: ). Unique stylizations guaranteed! Shoes are perfectly profiled, they have internal insole made of natural leather. External material ? ecological leather.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;11.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_321827.jpg
158547;Boots  ;beige;women's cut out boots. This is an absolute hit! This striking model with cut-outs and rock studs has no equal! Stylish look is ready: ) You don't have to worry about comfort ? it will be provided by the most fashionable high sole and wide heel. Order them today! Outer material ? ecological leather.  Warming- without the warming pad  Outer material - ecological leather;Women`s Ankle Boots & Booties;Inello;19.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_916691.jpg
163886;Sport Shoes  ;white;Women's sock sports shoes. They are made of fabric, which feels like a sock and fits the foot perfectly. They will make your workouts even more pleasant - see for yourself : ) The inside of shoes is lined with fabric. The outer material - fabric + ecological leather.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;17.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_931521.jpg
163902;Mocassin  ;black;Lick moccasins for women. They have a timeless cut with a comfortable for your feet soft inside insole. Stylish decoration and subtle stitching are their characteristic feature. Comfort goes hand in hand with fashion in this case : )  Outer material - ecological leather.;Moccasins, Loafers;Inello;8.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_931585.jpg
158633;Jodhpur boot  ;beige;Women's suede boots ? Protector footwear. This unique model is distinguished by subtle finish of the upper creating a unique pattern... Dutchess boots are perfect for everyday wear! Comfort of putting on is ensured by elastic inserts on sides of upper. They are made of ecological suede and inside is lined with soft fur.  Soft fur lining  Outer material - ecological suede;Women`s Ankle Boots & Booties;Inello;15.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_916955.jpg
163919;Sport Shoes  ;white;Women's sports shoes on a 5 cm high heel. They are made of stretchy, sock-like fabric, so they fit the foot perfectly. These shoes are very popular among fans of comfort... Do not wait and order them now! Outer material - fabric.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;14.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_931653.jpg
163935;Mocassin  ;black;Women's suede moccasins. Combination of classic cut with stylish, gold ornament gives the best effect: ) This unique model has a comfortable, rounded nose and soft inner insole with cushioning - what more could you want? : ) Outer material - ecological suede.;Moccasins, Loafers;Inello;12.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_931717.jpg
163951;Flip-flops  ;green;Women's flip-flops with striking quilting are perfect for this season's trends. The rubber sole with soft cushioning provides comfort and convenience! We are convinced that these flip-flops will meet your expectations : ) External material ? fabric.;Sandals & Flip-Flops for Women;Inello;6.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_931781.jpg
182221;Sandals  ;black;Asymmetrical sandals for women. Their colors will beautifully emphasize your tan, and sparkling embellishments of crystals will make you can not take your eyes off them : ) With these metallic sandals any styling will be unique! Outer material - ecological leather.;Sandals & Flip-Flops for Women;Inello;7.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_985938.jpg
151894;Sport Shoes  ;beige;Comfortable women's sports shoes. They are made of elastic fabric that feels like a sock and therefore fits the foot perfectly. We love this solution... These lightweight shoes with a springy sole will be a must-have for your workout! They simply must find their way into your wardrobe : );Women`s Athletic Shoes, Trainers, Sneakers;Inello;11.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_898815.jpg
182237;Flip-flops  ;violet;Women's suede flip-flops. This minimalist cut on a decorated high sole (4 cm) will surely catch your eye : ) Profiled insole will make you not afraid of long summer walks : ) We guarantee that these flip-flops will surely become your favorite pair of shoes for summer! Outer material ? ecological suede.;Sandals & Flip-Flops for Women;Inello;10.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_986002.jpg
151955;High heels  ;black;Women's pumps on stiletto heel. The unique character of this model lies in embossed texture imitating snake skin. These shoes will simply make an impression on everyone! Feminine and shapely cut emphasizes slender 8 cm heel.  External material ? ecological leather.;High heels;Inello;8.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_898980.jpg
140309;Mocassin  ;black;Women's suede moccasins. This model with subtle decoration and stitching looks beautiful on the leg! Moccasins have already found their way into women's hearts, all thanks to their comfort and style. Soft inner cushioned insole will make you never want to take them off your feet :) External material ? ecological suede.;Moccasins, Loafers;Inello;6.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_867264.jpg
158856;High heels  ;black;Classic women's pumps on a stiletto heel. This model will charm you with its shapely cut with a tapering nose in a matte finish... Low heel (6 cm) will make you feel comfortable all day long. These shoes simply can't miss in your wardrobe : ) Outer material - ecological leather.  Given length is a length of a foot for which a given size fits  Material - ecological leather;High heels;Inello;7.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_917570.jpg
159017;Jodhpur boot  ;brown;Veneer women's boots ? slippers on a flat heel. This unique model is distinguished by timeless cut with rounded nose. Elastic side inserts ensure comfort and adjustment to the leg. These versatile boots are a must-have model in every woman's wardrobe : ) They are made of eco leather and the inside is lined with soft fur.  Soft fur lining  Outer material - ecological leather;Women`s Ankle Boots & Booties;Inello;18.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_917987.jpg
159093;Jodhpur boot  ;grey;Women's boots on a flat heel. This model has a classic design with modern elements ? decorative chain on the sole. An upper with a decorative collar and buckles gives them a rock expression. A zipper on the side ensures trouble-free putting on. Outer material ? ecological leather.  Padding - foam lining  Outer material - ecological leather;Women`s Ankle Boots & Booties;Inello;20.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_918292.jpg
174060;Heel boots  ;brown;Women's boots on a stable heel with a height of 6,5 cm. They are made of eco-suede, which beautifully contrasts with the eco-leather straps wrapping gracefully around the ankle. This is a sleek and very feminine model, which will create perfect autumn styling - it will perfectly suit your taste : ) A practical zipper on the side of the upper ensures comfortable putting on. Warming material ? delicate fur.;Women`s Ankle Boots & Booties;Inello;20.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_961386.jpg
159124;Boots  ;beige;Women's boots on a thick sole. The upper is made of the most fashionable, sock-like fabric, thanks to which it fits the leg perfectly and putting the boots on is not a problem. The gold ornament on the front is their characteristic feature... I think you already know which shoes will reign in your wardrobe? : ) External material - ecological leather + fabric.;Women`s Ankle Boots & Booties;Inello;18.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_918382.jpg
174076;Heel boots  ;black;Classic boots for women. The eye is attracted by their exceptionally shapely cut and slender heel ? pole with a height of 9 cm, which will magnificently lengthen your legs.... This is a very feminine model ... The shoes also have a convenient zipper closure through the entire length of the upper. They are made of eco-suede, and the interior is lined with soft fur.;Over the Knee High Boots, Thigh High Boots;Inello;27.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_961449.jpg
174092;Officer boots  ;black;Women's veneer boots on a flat sole. They have a classic cut of the jackboots type, which will never go out of fashion : ) These are perfect everyday shoes - don't wait and order them now! The comfort of putting them on is ensured by the zipper closure on the side of the upper. They are made of organic leather, and the interior is lined with soft fur.;Over the Knee High Boots, Thigh High Boots;Inello;22.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_961513.jpg
174108;Block heel pumps  ;black;Women's suede pumps with a heel height of 6 cm. This is an exceptionally shapely model with comfortable, rounded noses - they are sure to captivate lovers of classic cuts.... Stable, low heel will make you love them even more, and the soft inner insole with a cushion will provide comfort on every step : ) Outer material ? ecological suede.;High Heel Pumps;Inello;16.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_961577.jpg
141095;Espadrille  ;yellow;Women's knotted espadrilles are an absolute summer hit! Shoes have sole finished with linen string and tie sensually wrapping the ankle, which fits perfectly with the holiday climate. Looking for perfect summer shoes? Choose this model : ) Made of very nice in touch ecological suede. Inner lining made of fabric.;Ballet Flats, Ballet Pumps for Women;Inello;11.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_869543.jpg
164225;Heel sandals  ;black;Women's suede sandals on the heel with a height of 9.5 cm. Impressive openwork pattern makes you can not take your eyes off them ... In this model you will not only feel fashionable and stylish, but also comfortable and confident in every situation... See for yourself : ) Outer material ? ecological suede.;Sandals & Flip-Flops for Women;Inello;15.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_932487.jpg
174124;Snow boots  ;navy blue;Orthalion women's snow boots on a high sole. If you are looking for the perfect shoes for winter then get this model insulated with thick fur : ) The fur on the top of the upper gives them a unique style.... Not only do they look great, they are also incredibly comfortable!  Outer material ? ecological leather + orthalion fabric.;Women`s Ankle Boots & Booties;Inello;27.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_961641.jpg
164246;Flip-flops  ;green;Women's flip-flops on a flat sole. Adjustable buckles ensure a perfect fit to the foot... Linen string finished sole is signature espadrilles. Perfect summer shoes : ) Outer material - ecological suede.;Sandals & Flip-Flops for Women;Inello;10.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_932568.jpg
62325;High heels  ;white;Low stiletto pumps.;High heels;Inello;1.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_149665.jpg
164348;Flip-flops  ;white;Ladies' flip-flops on a flat sole. If you want to look stylish, this square cut model with spectacular quilting is made for you : ) Quilted inner lining provides comfort on every step. Outer material ? ecological leather.;Sandals & Flip-Flops for Women;Inello;8.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_932780.jpg
164367;Heel sandals  ;black;Women's heeled sandals. In these shoes with a metallic finish, you are sure to add a unique touch to your outfits... The wide 5.5cm heel is not only stable, but also fashionable this season. Give them a chance to conquer your closet! Outer material ? ecological leather.;Sandals & Flip-Flops for Women;Inello;10.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_932856.jpg
164383;Buskin  ;beige;Women's suede espadrilles on a 10 cm high platform. Fashionable and at the same time stable platform of 2,5 cm is their invaluable advantage. Sensual strap on the mid-foot makes it simply impossible to take your eyes off them... Do not wait and order them today : ) External material ? ecological suede.;Sandals & Flip-Flops for Women;Inello;11.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_932920.jpg
164399;Sport Shoes  ;beige;Women's sock sports shoes. They are made of elastic fabric that resembles the feel of a sock and therefore fits the foot perfectly. We love this solution... They are extremely versatile, comfortable as training shoes and extremely stylish at the same time: ) Outer + inner material - fabric.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;8.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_932984.jpg
164415;Buskin  ;pink;Women's espadrilles on a 12 cm high platform. This unique model with a beautiful bow will surely attract all eyes... Platform with a height of 3.5 cm will provide comfort on every step, and high platform will make your legs look fabulously long! These shoes are like a summer dream : ) External material ? ecological suede.;Sandals & Flip-Flops for Women;Inello;11.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_933048.jpg
159469;Bootie  ;beige;Women's boots - bagers on a high sole. They have an original design with a sock upper and a decorative zipper at the front. Lacquered finish adds them extravagance... Already know which shoes will reign in your wardrobe from now on? : ) Outer material - ecological leather + fabric.;Women`s Ankle Boots & Booties;Inello;21.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_919183.jpg
164481;Flip-flops  ;beige;Ladies' flip-flops on a flat sole. If you follow the latest trends, this unique model with a square cut is made for you : ) Impressive chain is the most fashionable accessory... Give them a chance to conquer your closet! Outer material ? ecological leather.;Sandals & Flip-Flops for Women;Inello;7.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_933488.jpg
164497;Sport Shoes  ;beige;Licensed women's sports shoes. This model is a perfect combination of timeless cut and must have season - high sole! They are very universal, so you can wear them on every occasion... They are made of ecological leather and inside is lined with fabric.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;16.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_933552.jpg
170287;Boots  ;beige;Women's suede boots - baggers. The eye is attracted by the most fashionable cut on a wide heel and a thick sole - an absolute hit! Not only do they look great, but they are also mega comfortable - see for yourself : ) They are made of eco-suede, and the interior is lined with soft fur, which is nice to the touch.;Women`s Ankle Boots & Booties;Inello;22.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_950578.jpg
170303;Boots  ;black;Women's boots with a flat heel. Here are the perfect shoes for fans of the military look. Their fashionable character is given by straps with buckles in gold, as well as a wide upper. The model with a practical zipper, which ensures comfortable putting on. They are made of organic leather, and the interior is lined with cuddly fur.;Women`s Ankle Boots & Booties;Inello;17.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_950642.jpg
170319;Boots  ;black;Lace-up women's boots - baggers on a protector. This is an original model with a sock upper in military style. Thanks to the lacing, they adjust to any size of the foot, and the elastic upper perfectly adheres to the leg and makes it easy to put on.... These are perfect shoes for every day! Outer material - ecological leather + fabric.;Women`s Ankle Boots & Booties;Inello;14.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_950706.jpg
178741;Flip-flops  ;yellow;Iridescent flip-flops for women. If you follow the latest trends then this model with a holographic stripe is sure to catch your attention : ) Moreover, they have a quilted insole in gold color.... Shine and you too this summer! Outer material ? ecological leather.;Sandals & Flip-Flops for Women;Inello;7.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_975420.jpg
174511;Snow boots  ;black;Women's snow boots - emus with a button. The upper is decorated with stylish and very pleasant to the touch fur.... High sole perfectly insulating from the ground will be perfect for winter walks providing traction and comfort. Be sure to get these thickly insulated boots, and winter will not be afraid of you! Outer material ? ecological suede.;Women`s Ankle Boots & Booties;Inello;21.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_962800.jpg
178757;Ballet flats  ;blue;Women's suede ballerinas with round toes. A charming bow with glittering stones decorates the front of the shoes and gives them a unique charm : ) Soft inner insole with cushioning will provide comfort on every step - see for yourself! Outer material ? ecological suede.;Ballet Flats, Ballet Pumps for Women;Inello;9.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_975484.jpg
174527;High heels  ;yellow;Asymmetrical women's stilettos. If you want to attract eyes then this model in metallic finish for you! Sleek, asymmetrical cut with zirconia-embellished straps makes the foot look graceful in them, and the 10.5 cm high heel will provide fabulous long legs! Perfect for special occasions - weddings, balls, proms.... Outer material - ecological leather.;High heels;Inello;13.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_962864.jpg
178773;Sport Shoes  ;grey;Lace-up women's sports shoes - sneakers. The model is characterized by a classic cut with the most fashionable colorful accessories.... Great for many urban stylizations - check yourself what they go best with : ) The interior of the shoes is lined with fabric. Outer material ? ecological leather + ecological suede + fabric.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;13.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_975561.jpg
153114;Espadrille  ;red;Women's classic espadrilles. The most fashionable this season high, linen sole emphasizes summer character of these shoes. This model will match every styling and makes you feel special ? be sure to check it yourself... They are made of ecological suede and the inside is lined with fabric.;Ballet Flats, Ballet Pumps for Women;Inello;11.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_901741.jpg
178789;High heels  ;green;Classic women's pumps on a stiletto heel. This unique model charms with its timeless cut on a comfortable heel of 8 cm height. The model has a shapely nose in a delicate point - it looks beautiful on the leg : ) This is a must-have item in every woman's closet! External material - ecological suede.;High heels;Inello;16.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_975615.jpg
170431;Heel boots  ;brown;Women's boots with a heel height of 7,5 cm. Neat cut with elastic, sock upper with a unique pattern is sure to steal your heart : ) In these shoes you will feel fashionable, feminine and, above all, comfortable! Give them a chance to conquer your closet : ) Outer material - fabric + ecological leather.;Women`s Ankle Boots & Booties;Inello;38.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_951023.jpg
170447;Buskin boots  ;red;Women's boots on a platform. If you're looking for everyday shoes, you've come to the perfect place : ) The 6 cm high anchor provides comfort on every step, and the practical zipper closure makes it easy to put on. The interior of the shoes is insulated with soft fur. Outer material - ecological suede + ecological leather.;Women`s Ankle Boots & Booties;Inello;13.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_951087.jpg
178827;Wedge heel sneakers  ;white;Sports shoes - sneakers for women on a 6,5 cm high anchor. The model with the most fashionable, sock-like finish ensures a perfect fit.... This is an excellent proposal for women who appreciate comfort : ) In these shoes you will look and feel great! External material ? ecological leather + fabric.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;15.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_975757.jpg
187372;Heel boots  ;black;Women's suede boots on a stiletto heel with a height of 10 cm. The boots are distinguished by a graceful cut with a loose upper and tapered nose.... If you want to look special then you must have them : ) They are made of ecological suede, and the interior is lined with soft fur.;Women`s Ankle Boots & Booties;Inello;31.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1000756.jpg
142166;Sandals  ;yellow;Women's espadrilles tied at the ankle. They are finished with a linen string, which is associated with holidays, sun and relax : ) Thanks to these shoes on the most fashionable high sole you will add centimetres to yourself: ) Great for casual summer styling. Outer material ? fabric + linen string.;Sandals & Flip-Flops for Women;Inello;10.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_872436.jpg
178843;Block heel pumps  ;beige;Women's pumps on a low heel with a height of 5 cm. This is an exceptionally shapely model with comfortable rounded noses. They are sure to captivate lovers of classic cuts.... Stable heel and inner insole made of natural leather will make you love them even more : ) Outer material ? ecological suede.;High Heel Pumps;Inello;15.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_975821.jpg
187388;Boots  ;beige;Lace-up women's boots ? workers. The eye is attracted by the most fashionable platform, which will add centimeters, and the perfect color combination .... If you want to look unique and enjoy comfort at every step, then definitely bet on this model! The interior of the shoes is lined with soft fur. External material - ecological suede + ecological leather.;Women`s Ankle Boots & Booties;Inello;24.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1000820.jpg
178859;Sport Shoes  ;white;Women's sports shoes - sneakers on a 5,5 cm high anchor. This model is the perfect combination of the most fashionable cut on a thick sole and comfort! They are extremely versatile, so you can wear them for any occasion.... The interior of the shoes is lined with fabric. The outer material - ecological leather.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;9.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_975885.jpg
187404;Boots  ;black;Military women's boots on protector. This striking model with chains is a fashion must have this season! Convenient zipper closure on the side of the upper ensures comfortable putting on. Order them today! They are made of organic leather, and the interior is lined with soft fur.;Women`s Ankle Boots & Booties;Inello;14.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1000884.jpg
153279;Sport Shoes  ;yellow;Women's sports shoes on a high sole. Are you as stunned as we are at the sight of this unique model with holographic accessories? : ) High sole optically extends your legs and also adds a few centimetres... These shoes simply cannot be unnoticed! The inside of shoes is lined with fabric. External material ? ecological leather + fabric.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;13.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_902255.jpg
187420;Jodhpur boot  ;brown;Women's booties - slippers on a wide heel with a height of 5.5 cm. If you appreciate comfort and classic cuts, this model will certainly appeal to you. The sole with a protector and a practical zipper closure are their undoubted advantages. They are made of eco-suede, and the interior is lined with soft fur.;Women`s Ankle Boots & Booties;Inello;23.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_1000948.jpg
153367;Espadrille  ;beige;Women's espadrilles with fringe. The model has a rounded and braided with a linen string nose, as well as an embroidered, unique pattern. They look beautiful on the leg! Surely they will delight all lovers of boho style : ) They are made of ecological suede and the inside is lined with fabric.;Ballet Flats, Ballet Pumps for Women;Inello;10.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_902607.jpg
159908;Boots  ;black;Women's boots ? bagers on a high sole. They have the most fashionable design with extravagant, lacquered finish. They will attract all eyes: ) Classically laced, but they also have a practical zipper on the side of the upper. They are made of ecological leather and the inside is lined with soft fur.;Women`s Ankle Boots & Booties;Inello;26.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_920425.jpg
159963;Wellingtons  ;black;Women's wellingtons made of rubber covered with ecological suede. Comfortable and fashionable shoes - great for many walks. : ) They have an elegant cut - the trendiest cut of the season. Very nice in touch, walking in them is a pure pleasure.;Over the Knee High Boots, Thigh High Boots;Inello;14.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_920645.jpg
142601;Mocassin  ;black;Women's suede moccasins. If you are looking for perfect everyday shoes, this model will certainly suit your taste : ) A subtle bow and stitching give shoes a fashionable character... Comfort on every step provides soft inner insole with cushioning. Do not wait and order today! External material - ecological suede.;Moccasins, Loafers;Inello;6.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_873569.jpg
170591;Heel boots  ;black;Women's veneer boots. Striking, crisscrossing straps embellished with studs will attract all eyes, and a wide 5 cm high heel with a fashionable platform are a dot over the i : ) We love such a rock look! The boots have a practical zipper closure for easy putting on. They are made of organic leather, and the interior is lined with soft fur.;Women`s Ankle Boots & Booties;Inello;20.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_951466.jpg
170607;Sneakers  ;beige;Women's lace-up sneakers on a high sole. Classic cut and the most fashionable combination of colors with cute fluff will win your heart.... I guess you already know which shoes will reign in your closet from now on : ) The interior of the shoes is lined with fabric. Outer material ? ecological leather + ecological suede.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;7.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_951530.jpg
164876;Flip-flops  ;white;Faced women's flip-flops. Golden V-shaped decoration gives them an interesting accent that emphasizes their unique style. They should be yours today! Outer material ? ecological leather.;Sandals & Flip-Flops for Women;Inello;11.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_934539.jpg
170623;Mocassin  ;black;Women's veneer moccasins on a high sole. This striking model is the best choice for fashion lovers.... Gold ornamentation further emphasizes their unique style. They will certainly meet your expectations : ) Outer material ? ecological leather.;Moccasins, Loafers;Inello;18.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_951594.jpg
164892;Sport Shoes  ;beige;Women's lace-up sports shoes multicolored The model stands out, above all, the perfect color combination and the most fashionable accessories. Shoes combine sporty ease and urban glamour... Do not wait and order them today! The inside of shoes is lined with fabric. External material - ecological suede + ecological leather.;Women`s Athletic Shoes, Trainers, Sneakers;Inello;12.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_934603.jpg
